map_id,map_path,time_index,group,score_0_100,mean_r,mean_abs_r,n_features,features
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,11,memory,51.59034785347798,0.03180695706955958,0.1174025681506846,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,11,social,48.67599172167931,-0.026480165566413805,0.15529179765255252,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,11,reward,42.423488009784634,-0.15153023980430738,0.19410439492750006,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,11,emotion,41.626565087417475,-0.16746869825165042,0.1668981274432067,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,11,aversion,39.175161910728264,-0.21649676178543475,0.21471803398560282,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,12,language,61.21441319503691,0.22428826390073822,0.22355654641028533,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,12,action,58.600186118647045,0.1720037223729409,0.17165357802715858,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,12,attention,52.53123743769659,0.05062474875393185,0.14186650691143463,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,12,memory,50.713775853654745,0.014275517073094924,0.111102252831721,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,12,social,47.654571348191,-0.046908573036179964,0.1413309489739969,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,12,reward,41.22018570430606,-0.1755962859138788,0.20046776196012125,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,12,emotion,40.96728975873762,-0.1806542048252475,0.18021869415425767,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,12,aversion,38.77989024115581,-0.22440219517688376,0.22281477532650293,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,13,language,63.98984809027222,0.27979696180544444,0.2789604074027137,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,13,action,58.971928162169334,0.17943856324338672,0.17930064285240505,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,13,memory,50.72583342067807,0.014516668413561374,0.07935181666594504,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,13,attention,50.54502480427541,0.010900496085508077,0.10317144757756815,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,13,social,46.15695723927842,-0.07686085521443162,0.10122221029632963,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,13,reward,40.617416356498445,-0.18765167287003107,0.18974029787813076,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,13,emotion,40.56132420335958,-0.18877351593280836,0.18845137145130803,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,13,aversion,38.26424264268131,-0.23471514714637376,0.23373275380225256,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,14,action,66.88044016681138,0.33760880333622756,0.3357694758070501,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,14,attention,54.590023882627264,0.0918004776525452,0.12677091032530072,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,14,language,45.41865238300748,-0.09162695233985028,0.09138259245172019,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,14,aversion,44.996001518290754,-0.10007996963418496,0.18622745953289008,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,14,reward,44.21085570588423,-0.1157828858823155,0.11565552376040912,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,14,memory,42.3026086359867,-0.153947827280266,0.15284599767408835,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,14,emotion,41.336240128816875,-0.1732751974236625,0.17226333461508941,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,14,social,35.63834874321818,-0.28723302513563637,0.28106320525004225,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,aggregate,language,58.89715484620791,0.17794309692415816,0.18947767137992974,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,aggregate,action,55.683586087792186,0.11367172175584374,0.11340510335536841,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,aggregate,attention,53.95367327098483,0.07907346541969655,0.1511958749192174,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,aggregate,memory,48.63773866189463,-0.02724522676210741,0.13041362844899285,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,aggregate,social,47.46869347156195,-0.05062613056876105,0.17698030951392388,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,aggregate,reward,43.72778803585284,-0.1254442392829432,0.17818378071184754,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,aggregate,emotion,42.64343076627573,-0.14713138467448542,0.1465344786655196,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,aggregate,aversion,40.57458101913484,-0.1885083796173032,0.19644665219859828,6,"fear, anxiety, pain, disgust, negative, aversive"
