map_id,map_path,time_index,group,alias,feature,match_type,r
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,2,language,semantic,semantic,exact,0.02699512382335169
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,2,language,comprehension,comprehension,exact,0.05111405748819416
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,2,language,sentence,sentence,exact,0.04411125744235396
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,2,action,action,action,exact,0.14066291287949026
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,2,action,motor,motor,exact,0.0739268819065123
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,2,action,movement,movement,exact,0.04951372710363381
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,2,action,hand,hand,exact,0.040923612147143275
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,2,action,execution,execution,exact,0.08811677335418945
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,attention,attention,attention,exact,0.12827581509848088
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,attention,attentional,attentional,exact,0.1317719815013285
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,attention,salience,salience,exact,-0.20602597476317525
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,attention,orienting,orienting,exact,0.10044516128046883
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,attention,target,target,exact,0.1642419861242246
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,attention,visual attention,visual attention,exact,0.17204544102727742
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,reward,reward,reward,exact,-0.23049459269000672
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,reward,value,value,exact,-0.210163721393074
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,reward,incentive,incentive,exact,-0.15747660610375558
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,reward,motivation,motivation,exact,-0.14074185584843718
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,reward,preference,preference,exact,0.21801274683388114
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,reward,reinforcement,reinforcement,exact,-0.11885118579132005
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,memory,memory,memory,exact,-0.16876201181035622
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,memory,encoding,encoding,exact,0.04231831818635004
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,memory,recall,recall,exact,-0.2034302939343934
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,memory,recognition,recognition,exact,0.211855558161557
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,memory,episodic,episodic,exact,-0.23018940781855168
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,memory,retrieval,retrieval,exact,-0.16428306514692376
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,memory,familiarity,familiarity,exact,0.006336789439688962
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,emotion,emotion,emotion regulation,substring,-0.2252765517821909
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,emotion,emotional,emotional,exact,-0.10528522319813344
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,emotion,affective,affective,exact,-0.15176999188196244
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,emotion,affect,affect,exact,-0.026734406895343614
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,emotion,arousal,arousal,exact,-0.11815901601918044
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,emotion,valence,valence,exact,-0.06626078235458209
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,emotion,pleasant,pleasant,exact,-0.022927352832552712
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,emotion,unpleasant,unpleasant,exact,-0.06218561550515636
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,social,social,social,exact,-0.07927168779556042
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,social,mentalizing,mentalizing,exact,-0.1092029765240275
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,social,self,self report,substring,-0.18751999087552734
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,social,self referential,self referential,exact,-0.2712463093683864
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,social,person,person,exact,-0.07475051768405806
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,social,people,people,exact,-0.009632360996670603
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,social,face,face,exact,0.37615406164704324
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,social,faces,faces,exact,0.2958447111092394
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,aversion,fear,fear,exact,-0.0705630292348214
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,aversion,anxiety,anxiety,exact,-0.23168164757646392
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,aversion,pain,pain,exact,-0.23761570571761573
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,aversion,disgust,disgust,exact,0.03812195215660283
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,aversion,negative,negative,exact,-0.29868943212611193
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,aversion,aversive,aversive,exact,-0.15507318275102108
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,language,language,language,exact,0.28495295618467936
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,language,speech,speech,exact,0.3425971929429003
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,language,semantic,semantic,exact,0.09926731938687776
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,language,comprehension,comprehension,exact,0.14695662409678256
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,language,sentence,sentence,exact,0.12793698401370004
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,action,action,action,exact,0.14241848962199702
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,action,motor,motor,exact,0.055970170264414885
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,action,movement,movement,exact,0.039810325537340714
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,action,hand,hand,exact,0.027318046816965973
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,3,action,execution,execution,exact,0.06643342431838234
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,attention,attention,attention,exact,0.13355518062871327
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,attention,attentional,attentional,exact,0.145086477880456
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,attention,salience,salience,exact,-0.1943605068354231
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,attention,orienting,orienting,exact,0.09520867344708281
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,attention,target,target,exact,0.16173987667383943
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,attention,visual attention,visual attention,exact,0.18485670415627387
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,reward,reward,reward,exact,-0.2289518436280985
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,reward,value,value,exact,-0.19879900583220753
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,reward,incentive,incentive,exact,-0.15180374380460587
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,reward,motivation,motivation,exact,-0.1391282768341901
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,reward,preference,preference,exact,0.22454351709971093
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,reward,reinforcement,reinforcement,exact,-0.1112620502248007
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,memory,memory,memory,exact,-0.10571603178797646
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,memory,encoding,encoding,exact,0.09151032051680048
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,memory,recall,recall,exact,-0.17873372617917543
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,memory,recognition,recognition,exact,0.24860532565666407
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,memory,episodic,episodic,exact,-0.18495305411711316
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,memory,retrieval,retrieval,exact,-0.10959865114853411
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,memory,familiarity,familiarity,exact,0.04850904890718084
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,emotion,emotion regulation,substring,-0.2331232101096067
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,emotional,emotional,exact,-0.12331587387588279
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,affective,affective,exact,-0.1841655759946624
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,affect,affect,exact,-0.04134909140440599
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,arousal,arousal,exact,-0.135212783199895
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,valence,valence,exact,-0.07372211518777329
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,pleasant,pleasant,exact,-0.03572337113456488
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,unpleasant,unpleasant,exact,-0.07763541268032507
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,social,social,social,exact,-0.10027945088873003
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,social,mentalizing,mentalizing,exact,-0.1155309742887251
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,social,self,self report,substring,-0.19241635139516222
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,social,self referential,self referential,exact,-0.26008936951849515
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,social,person,person,exact,-0.08419355956537108
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,social,people,people,exact,-0.016307285652089422
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,social,face,face,exact,0.3866050346670195
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,social,faces,faces,exact,0.3068447783472054
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,aversion,fear,fear,exact,-0.08764324380161655
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,aversion,anxiety,anxiety,exact,-0.2399292633885382
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,aversion,pain,pain,exact,-0.26783864662967416
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,aversion,disgust,disgust,exact,0.03363068783825817
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,aversion,negative,negative,exact,-0.29756191140234467
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,aversion,aversive,aversive,exact,-0.17049350330747381
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,language,language,language,exact,0.286965887218979
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,language,speech,speech,exact,0.30085282803570373
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,language,semantic,semantic,exact,0.13703920771509237
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,language,comprehension,comprehension,exact,0.15050058526800036
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,language,sentence,sentence,exact,0.1296911764051747
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,action,action,action,exact,0.11626488696254611
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,action,motor,motor,exact,0.025242302733460443
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,action,movement,movement,exact,0.006734719919246791
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,action,hand,hand,exact,0.007400529001165281
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,action,execution,execution,exact,0.04851192615625607
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,attention,attention,attention,exact,0.15436691911983946
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,attention,attentional,attentional,exact,0.16592854885465297
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,attention,salience,salience,exact,-0.20743036981536978
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,attention,orienting,orienting,exact,0.11120124990277457
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,attention,target,target,exact,0.181087883472328
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,attention,visual attention,visual attention,exact,0.19624678352883726
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,reward,reward,reward,exact,-0.2504170675139392
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,reward,value,value,exact,-0.2153961437524665
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,reward,incentive,incentive,exact,-0.1636238559377201
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,reward,motivation,motivation,exact,-0.1551296285677269
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,reward,preference,preference,exact,0.22057195064145044
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,reward,reinforcement,reinforcement,exact,-0.1295900540216008
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,memory,memory,memory,exact,-0.09092202028569032
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,memory,encoding,encoding,exact,0.08566716590389707
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,memory,recall,recall,exact,-0.17953777903424326
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,memory,recognition,recognition,exact,0.23744560375689416
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,memory,episodic,episodic,exact,-0.1856356718769771
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,memory,retrieval,retrieval,exact,-0.0988157587982373
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,memory,familiarity,familiarity,exact,0.0498569002275434
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,emotion,emotion regulation,substring,-0.2509629497267965
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,emotional,emotional,exact,-0.16491720650752853
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,affective,affective,exact,-0.21914888692336804
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,affect,affect,exact,-0.06739060547972435
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,arousal,arousal,exact,-0.16384128508850085
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,valence,valence,exact,-0.10730627503827188
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,pleasant,pleasant,exact,-0.06548512816484214
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,unpleasant,unpleasant,exact,-0.10962553124030186
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,social,social,exact,-0.12837864858936832
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,mentalizing,mentalizing,exact,-0.11773652426125275
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,self,self report,substring,-0.20352394830914794
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,self referential,self referential,exact,-0.2667682645198818
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,person,person,exact,-0.09623457012023626
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,people,people,exact,-0.03500573337157301
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,face,face,exact,0.35229731448203205
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,faces,faces,exact,0.2685246252677312
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,aversion,fear,fear,exact,-0.12611698434149843
