map_id,map_path,time_index,group,alias,feature,match_type,r
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,language,semantic,semantic,exact,-0.06573015580328254
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,language,comprehension,comprehension,exact,-0.09335564103758828
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,language,sentence,sentence,exact,-0.10948552715006545
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,action,action,action,exact,0.16447863519708594
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,action,motor,motor,exact,0.10028361138086642
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,action,movement,movement,exact,0.08820176748518098
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,action,hand,hand,exact,0.10501138475961351
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,action,execution,execution,exact,0.14602930172701692
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,attention,attention,attention,exact,0.26536411824959144
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,attention,attentional,attentional,exact,0.23632027842103917
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,attention,salience,salience,exact,-0.1609316462502913
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,attention,orienting,orienting,exact,0.17907453422168704
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,attention,target,target,exact,0.2665727979146233
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,attention,visual attention,visual attention,exact,0.2995414955682917
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,reward,reward,reward,exact,-0.205541296815461
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,reward,value,value,exact,-0.19612124048234852
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,reward,incentive,incentive,exact,-0.1031648344844184
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,reward,motivation,motivation,exact,-0.12068775858927017
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,reward,preference,preference,exact,0.23815661572211236
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,reward,reinforcement,reinforcement,exact,-0.09775543301411904
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,memory,memory,memory,exact,-0.05459661464263807
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,memory,encoding,encoding,exact,0.13400528773591758
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,memory,recall,recall,exact,-0.201685752194631
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,memory,recognition,recognition,exact,0.19141840274006536
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,memory,episodic,episodic,exact,-0.15746348675707567
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,memory,retrieval,retrieval,exact,-0.12866495966472608
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,memory,familiarity,familiarity,exact,0.05507169071951759
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,emotion,emotion,emotion regulation,substring,-0.2872607515076374
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,emotion,emotional,emotional,exact,-0.2129564413423665
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,emotion,affective,affective,exact,-0.27426646760902695
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,emotion,affect,affect,exact,-0.10381323557511742
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,emotion,arousal,arousal,exact,-0.14336106662455636
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,emotion,valence,valence,exact,-0.15990874865765448
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,emotion,pleasant,pleasant,exact,-0.08820441399288802
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,emotion,unpleasant,unpleasant,exact,-0.12965377494939367
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,social,social,social,exact,-0.24522394033055836
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,social,mentalizing,mentalizing,exact,-0.20006370364712642
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,social,self,self report,substring,-0.20350334375696988
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,social,self referential,self referential,exact,-0.28891823484519713
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,social,person,person,exact,-0.13734017044715033
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,social,people,people,exact,-0.10732080016537761
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,social,face,face,exact,0.29012511834748134
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,social,faces,faces,exact,0.2344806578342287
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,aversion,fear,fear,exact,-0.12189209678369663
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,aversion,anxiety,anxiety,exact,-0.21379474004196916
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,aversion,pain,pain,exact,-0.23594621069434288
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,aversion,disgust,disgust,exact,0.02235532460442046
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,aversion,negative,negative,exact,-0.31786086310401923
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,aversion,aversive,aversive,exact,-0.17813134128792876
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,language,language,language,exact,0.05386056324686832
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,language,speech,speech,exact,0.10181016209497956
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,language,semantic,semantic,exact,-0.03836822640775959
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,language,comprehension,comprehension,exact,-0.05761616464964194
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,language,sentence,sentence,exact,-0.08262321702974681
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,action,action,action,exact,0.16535980290601435
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,action,motor,motor,exact,0.08326357885657722
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,action,movement,movement,exact,0.08096800115794184
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,action,hand,hand,exact,0.09490848148394625
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,3,action,execution,execution,exact,0.1289275195385372
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,attention,attention,attention,exact,0.25120594035536165
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,attention,attentional,attentional,exact,0.2210606174826565
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,attention,salience,salience,exact,-0.14041676186923066
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,attention,orienting,orienting,exact,0.16731736985997575
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,attention,target,target,exact,0.23961009344539705
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,attention,visual attention,visual attention,exact,0.2915268150057652
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,reward,reward,reward,exact,-0.18042338513112796
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,reward,value,value,exact,-0.17227842246931
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,reward,incentive,incentive,exact,-0.0871986237816533
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,reward,motivation,motivation,exact,-0.10586114797279257
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,reward,preference,preference,exact,0.24307046725700546
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,reward,reinforcement,reinforcement,exact,-0.07669611367141986
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,memory,memory,memory,exact,-0.034836317315733605
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,memory,encoding,encoding,exact,0.15198511968961487
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,memory,recall,recall,exact,-0.1817709140056322
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,memory,recognition,recognition,exact,0.2041390168112387
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,memory,episodic,episodic,exact,-0.11977118286433576
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,memory,retrieval,retrieval,exact,-0.10719940843091687
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,memory,familiarity,familiarity,exact,0.06457005633836105
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,emotion,emotion,emotion regulation,substring,-0.27506601455285073
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,emotion,emotional,emotional,exact,-0.1899893610833805
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,emotion,affective,affective,exact,-0.26439691411571575
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,emotion,affect,affect,exact,-0.09021237113423025
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,emotion,arousal,arousal,exact,-0.13030040761066436
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,emotion,valence,valence,exact,-0.13737555843892554
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,emotion,pleasant,pleasant,exact,-0.07848881079084571
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,emotion,unpleasant,unpleasant,exact,-0.12199794371958579
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,social,social,social,exact,-0.21948876021635919
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,social,mentalizing,mentalizing,exact,-0.1876738128994197
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,social,self,self report,substring,-0.18769680706946043
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,social,self referential,self referential,exact,-0.26417074236330157
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,social,person,person,exact,-0.12318358706256077
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,social,people,people,exact,-0.0874581688148771
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,social,face,face,exact,0.30982002552888804
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,social,faces,faces,exact,0.2598157785842265
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,aversion,fear,fear,exact,-0.10332286841253169
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,aversion,anxiety,anxiety,exact,-0.1922520689432847
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,aversion,pain,pain,exact,-0.2464860491731065
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,aversion,disgust,disgust,exact,0.0347560979037405
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,aversion,negative,negative,exact,-0.28448296031806314
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,aversion,aversive,aversive,exact,-0.16921143842197572
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,language,language,language,exact,0.02994193574790379
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,language,speech,speech,exact,0.07266005935707039
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,language,semantic,semantic,exact,-0.03738995781298586
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,language,comprehension,comprehension,exact,-0.06956942609343718
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,language,sentence,sentence,exact,-0.09517449262136679
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,action,action,action,exact,0.13101378619928894
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,action,motor,motor,exact,0.046523145920418764
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,action,movement,movement,exact,0.049669233671457536
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,action,hand,hand,exact,0.06488347163654375
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,4,action,execution,execution,exact,0.09177623931867182
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,attention,attention,attention,exact,0.26244555158100036
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,attention,attentional,attentional,exact,0.2284065056778528
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,attention,salience,salience,exact,-0.11663194106835635
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,attention,orienting,orienting,exact,0.17125516693020965
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,attention,target,target,exact,0.22914772169074088
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,attention,visual attention,visual attention,exact,0.30529766956582505
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,reward,reward,reward,exact,-0.176376180198438
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,reward,value,value,exact,-0.16599645479971342
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,reward,incentive,incentive,exact,-0.08572318131360893
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,reward,motivation,motivation,exact,-0.10213286177174288
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,reward,preference,preference,exact,0.2438216036055108
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,reward,reinforcement,reinforcement,exact,-0.0678996167195823
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,memory,memory,memory,exact,-0.012392558814248297
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,memory,encoding,encoding,exact,0.17253486914549218
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,memory,recall,recall,exact,-0.1775881212355602
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,memory,recognition,recognition,exact,0.23114610422336002
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,memory,episodic,episodic,exact,-0.0833717974419527
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,memory,retrieval,retrieval,exact,-0.07848465898532438
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,memory,familiarity,familiarity,exact,0.08298318241817776
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,emotion,emotion,emotion regulation,substring,-0.2680728248958535
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,emotion,emotional,emotional,exact,-0.17448273726434116
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,emotion,affective,affective,exact,-0.2620299551966276
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,emotion,affect,affect,exact,-0.0785733321114747
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,emotion,arousal,arousal,exact,-0.12445572713175782
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,emotion,valence,valence,exact,-0.12428884871066727
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,emotion,pleasant,pleasant,exact,-0.08689739374754829
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,emotion,unpleasant,unpleasant,exact,-0.13117118557970645
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,social,social,social,exact,-0.176817013158163
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,social,mentalizing,mentalizing,exact,-0.15038207867776476
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,social,self,self report,substring,-0.17262955362221052
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,social,self referential,self referential,exact,-0.22759123148300334
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,social,person,person,exact,-0.08003397542555064
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,social,people,people,exact,-0.05439833869661226
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,social,face,face,exact,0.34476472035312083
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,social,faces,faces,exact,0.2941516368098194
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,5,aversion,fear,fear,exact,-0.09378290011168298
